age,fnlwgt,education,relationship,race,sex,income,education_num,marital_status,capital_gain,capital_loss,hours_per_week,REP_native_country,REP_occupation,REP_workclass,_dataobs_
23,69847,Bachelors,Own-child,Asian-Pac-Islander,Female,<=50K,13,Never-married,0,0,20,United-States,Prof-specialty,Private,26448
41,322980,HS-grad,Not-in-family,Black,Male,<=50K,9,Separated,2354,0,40,United-States,Adm-clerical,Private,26450
60,224644,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Sales,Private,26463
43,211860,HS-grad,Unmarried,Black,Female,<=50K,9,Never-married,0,0,24,United-States,Other-service,Private,26476
45,128378,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,26486
39,344743,Some-college,Own-child,Black,Female,>50K,10,Married-civ-spouse,0,0,50,United-States,Adm-clerical,Private,26491
61,229062,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,1887,40,United-States,Adm-clerical,Federal-gov,26499
49,62793,HS-grad,Own-child,White,Female,<=50K,9,Divorced,0,0,40,United-States,Sales,Private,26500
74,89667,Bachelors,Not-in-family,Other,Female,<=50K,13,Widowed,0,0,35,United-States,,,26504
31,167319,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Private,26520
33,43716,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,4,United-States,Craft-repair,State-gov,26521
27,199343,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,38,United-States,Adm-clerical,Local-gov,26534
59,139344,Some-college,Wife,White,Female,>50K,10,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,26535
28,33363,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,70,United-States,Farming-fishing,Self-emp-not-inc,26560
27,333296,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,30,,Other-service,Private,26570
25,64860,Some-college,Unmarried,White,Female,<=50K,10,Married-spouse-absent,0,0,22,United-States,Adm-clerical,Private,26603
22,180060,Bachelors,Unmarried,White,Male,<=50K,13,Never-married,0,0,40,United-States,Exec-managerial,Private,26629
32,159442,Prof-school,Not-in-family,White,Female,>50K,15,Never-married,13550,0,50,United-States,Sales,Private,26633
43,33310,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,40,United-States,Adm-clerical,Private,26634
31,253354,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,50,United-States,Prof-specialty,Private,26649
20,166527,Some-college,Own-child,Other,Female,<=50K,10,Never-married,0,0,20,United-States,Adm-clerical,Private,26660
27,142712,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,40,,Tech-support,Private,26662
29,84366,10th,Unmarried,White,Female,<=50K,6,Married-spouse-absent,0,0,40,Mexico,Adm-clerical,Private,26677
32,137875,Some-college,Unmarried,White,Female,<=50K,10,Divorced,0,0,30,United-States,Sales,Private,26681
23,101885,10th,Not-in-family,White,Female,<=50K,6,Never-married,0,0,40,United-States,Craft-repair,Private,26721
24,34246,Bachelors,Not-in-family,Asian-Pac-Islander,Male,<=50K,13,Never-married,0,0,40,United-States,Prof-specialty,Local-gov,26729
42,210525,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,40,United-States,Exec-managerial,Private,26745
57,372020,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,5013,0,50,United-States,Sales,Private,26746
31,126950,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,40,United-States,Transport-moving,Private,26752
38,172538,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,1977,40,United-States,Tech-support,Private,26753
42,101709,Assoc-voc,Husband,Asian-Pac-Islander,Male,<=50K,11,Married-civ-spouse,2885,0,40,United-States,Craft-repair,Self-emp-not-inc,26755
35,348771,11th,Husband,White,Male,<=50K,7,Married-civ-spouse,0,0,36,United-States,Craft-repair,Self-emp-not-inc,26758
40,105936,HS-grad,Own-child,White,Female,<=50K,9,Married-spouse-absent,0,0,38,United-States,Adm-clerical,Private,26761
18,188076,11th,Own-child,White,Female,<=50K,7,Never-married,0,0,20,United-States,Other-service,Private,26762
23,184400,10th,Own-child,Asian-Pac-Islander,Male,<=50K,6,Never-married,0,0,30,,Transport-moving,Private,26763
50,100480,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,60,United-States,Exec-managerial,Local-gov,26766
54,153486,HS-grad,Not-in-family,White,Male,>50K,9,Divorced,0,0,56,United-States,Transport-moving,Private,26770
40,126845,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,26771
24,653574,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,El-Salvador,Craft-repair,Private,26774
34,203034,Bachelors,Not-in-family,White,Male,>50K,13,Separated,0,2824,50,United-States,Sales,Private,26798
27,119793,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,55,,Craft-repair,Private,26801
53,192982,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,38,United-States,Adm-clerical,Local-gov,26804
26,189219,Assoc-acdm,Not-in-family,White,Female,<=50K,12,Never-married,0,0,8,United-States,Adm-clerical,Private,26814
39,160623,Assoc-acdm,Own-child,White,Male,<=50K,12,Never-married,0,0,40,United-States,Craft-repair,Private,26829
39,136081,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,2051,40,United-States,Machine-op-inspct,Private,26837
27,204773,Assoc-acdm,Wife,White,Female,<=50K,12,Married-civ-spouse,0,0,40,United-States,,,26839
47,239865,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,1977,45,United-States,Craft-repair,Private,26844
52,156953,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,26861
53,136823,11th,Not-in-family,White,Female,<=50K,7,Widowed,0,0,30,United-States,Exec-managerial,Self-emp-inc,26862
17,238628,11th,Own-child,White,Female,<=50K,7,Never-married,0,0,5,United-States,Other-service,Private,26865
18,199039,12th,Own-child,White,Male,<=50K,8,Never-married,594,0,14,United-States,Sales,Private,26882
31,83671,Some-college,Not-in-family,Black,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Local-gov,26896
30,169583,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,35,United-States,Sales,Private,26909
66,174486,Doctorate,Husband,Black,Male,>50K,16,Married-civ-spouse,20051,0,35,Jamaica,Prof-specialty,Local-gov,26910
67,132057,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,20,United-States,,,26929
25,113035,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,Exec-managerial,Private,26933
50,117295,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,26940
45,192835,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Private,26942
49,34377,12th,Husband,White,Male,>50K,8,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,26954
49,101722,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,0,0,60,United-States,Prof-specialty,Self-emp-inc,26968
19,144429,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,10,United-States,Prof-specialty,State-gov,26970
19,137578,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,16,United-States,,,26993
33,228696,1st-4th,Not-in-family,White,Male,<=50K,2,Married-civ-spouse,0,2603,32,Mexico,Craft-repair,Private,26996
61,84587,Assoc-voc,Husband,Asian-Pac-Islander,Male,>50K,11,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,27008
67,174693,Some-college,Not-in-family,White,Female,<=50K,10,Widowed,0,0,25,Nicaragua,Sales,Private,27021
22,182163,HS-grad,Unmarried,White,Female,<=50K,9,Separated,0,0,40,United-States,Sales,Private,27032
37,108366,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,46,United-States,Transport-moving,Private,27035
42,29393,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,40,United-States,Machine-op-inspct,Private,27041
57,258883,HS-grad,Husband,White,Male,>50K,9,Divorced,5178,0,60,Hungary,Transport-moving,Self-emp-inc,27042
38,64875,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,50,United-States,Farming-fishing,Self-emp-not-inc,27066
30,275232,Assoc-acdm,Unmarried,Black,Female,<=50K,12,Never-married,0,0,36,United-States,Prof-specialty,Private,27067
27,192355,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,50,United-States,Prof-specialty,State-gov,27070
37,24342,Some-college,Husband,White,Male,<=50K,10,Never-married,0,0,38,United-States,Exec-managerial,State-gov,27092
18,334676,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,25,United-States,Handlers-cleaners,Private,27094
24,177526,Assoc-voc,Own-child,White,Male,<=50K,11,Never-married,0,0,40,United-States,Craft-repair,Private,27095
71,177906,Bachelors,Husband,White,Male,>50K,13,Never-married,0,0,10,United-States,,,27101
47,93618,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,33,United-States,Adm-clerical,Local-gov,27127
35,143058,Bachelors,Husband,White,Male,<=50K,13,Never-married,0,0,60,United-States,Prof-specialty,Private,27129
24,239663,Some-college,Husband,White,Male,<=50K,10,Never-married,0,0,15,United-States,Adm-clerical,Private,27130
69,106566,Doctorate,Husband,White,Male,>50K,16,Married-civ-spouse,0,0,50,United-States,,,27141
45,267967,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Prof-specialty,Private,27144
27,181284,12th,Husband,Black,Male,<=50K,8,Married-civ-spouse,0,0,45,United-States,,,27145
34,204052,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Self-emp-not-inc,27157
50,95435,7th-8th,Husband,White,Male,<=50K,4,Married-civ-spouse,0,1579,65,Canada,Transport-moving,Private,27165
52,99184,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,40,United-States,Transport-moving,Private,27177
23,203139,Some-college,Other-relative,White,Female,<=50K,10,Never-married,0,0,40,United-States,Other-service,Private,27185
26,66638,Bachelors,Not-in-family,White,Female,<=50K,13,Never-married,0,0,50,United-States,Exec-managerial,Private,27200
37,104359,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,27203
28,53147,Bachelors,Not-in-family,Black,Male,<=50K,13,Never-married,0,0,40,United-States,Exec-managerial,Federal-gov,27207
35,86648,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,7688,0,50,United-States,Prof-specialty,Private,27221
23,163090,Assoc-acdm,Own-child,White,Male,<=50K,12,Never-married,0,0,20,United-States,Sales,Private,27235
26,203777,Some-college,Not-in-family,Black,Female,<=50K,10,Never-married,0,0,37,United-States,Sales,Private,27242
66,134130,Bachelors,Not-in-family,White,Male,<=50K,13,Widowed,0,0,12,United-States,Other-service,Private,27260
47,170850,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,48,United-States,Tech-support,Private,27277
40,215596,Bachelors,Not-in-family,Other,Male,<=50K,13,Married-spouse-absent,0,0,40,Mexico,Other-service,Private,27313
29,162551,Masters,Wife,Asian-Pac-Islander,Female,>50K,14,Married-civ-spouse,0,0,40,Hong,Prof-specialty,Private,27330
37,138940,11th,Husband,White,Male,<=50K,7,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,27334
23,146499,HS-grad,Unmarried,White,Female,<=50K,9,Separated,0,0,48,United-States,Machine-op-inspct,Private,27349
46,157991,Assoc-voc,Unmarried,Black,Female,<=50K,11,Divorced,0,625,40,United-States,Tech-support,Private,27352
42,1097453,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,60,United-States,Sales,Self-emp-inc,27366
64,31826,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,45,United-States,Exec-managerial,Self-emp-not-inc,27379
55,115439,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,99999,0,40,United-States,Exec-managerial,Private,27414
21,209067,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,40,United-States,Other-service,Private,27416
22,65225,10th,Own-child,White,Female,<=50K,6,Never-married,0,0,40,United-States,Other-service,Private,27417
64,316627,5th-6th,Not-in-family,White,Male,<=50K,3,Divorced,0,0,40,United-States,Craft-repair,Private,27422
30,337494,Assoc-acdm,Not-in-family,White,Male,<=50K,12,Never-married,0,0,48,United-States,Machine-op-inspct,Private,27449
27,189399,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,40,United-States,,,27453
27,134048,11th,Not-in-family,White,Male,<=50K,7,Never-married,0,0,45,United-States,Craft-repair,Private,27456
18,478380,11th,Own-child,White,Female,<=50K,7,Never-married,0,0,25,United-States,Sales,Private,27464
30,108386,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,27475
58,215190,11th,Husband,White,Male,<=50K,7,Married-civ-spouse,0,0,20,United-States,Other-service,Private,27488
54,291755,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Exec-managerial,Private,27496
55,169071,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,20,United-States,Other-service,Private,27504
42,201723,HS-grad,Unmarried,White,Male,<=50K,9,Divorced,0,0,40,United-States,Adm-clerical,Private,27511
34,346034,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,El-Salvador,Other-service,Private,27515
30,45427,Assoc-voc,Not-in-family,White,Male,<=50K,11,Divorced,0,0,49,United-States,Craft-repair,Self-emp-not-inc,27524
50,146429,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,27531
28,83879,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,27536
27,178564,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,30,United-States,Adm-clerical,Private,27537
36,29814,HS-grad,Other-relative,White,Male,<=50K,9,Never-married,0,0,50,United-States,Transport-moving,Private,27558
25,254613,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,Cuba,Craft-repair,Private,27559
42,510072,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,27578
24,117210,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,50,United-States,Craft-repair,Self-emp-not-inc,27584
30,225053,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,27590
19,263932,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,20,United-States,Other-service,Private,27592
46,204928,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Sales,Self-emp-inc,27605
29,133625,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,27607
60,71683,9th,Husband,White,Male,<=50K,5,Married-civ-spouse,0,0,49,United-States,Machine-op-inspct,Private,27608
58,570562,HS-grad,Not-in-family,White,Male,<=50K,9,Widowed,0,0,38,United-States,Sales,Private,27609
54,135840,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,50,United-States,,,27614
27,259840,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,45,United-States,Adm-clerical,Private,27637
41,36999,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,75,United-States,Prof-specialty,State-gov,27642
59,170104,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,1977,50,United-States,Exec-managerial,Private,27646
38,103925,HS-grad,Unmarried,White,Female,<=50K,9,Never-married,0,0,35,United-States,Adm-clerical,Private,27654
32,74883,Bachelors,Not-in-family,Asian-Pac-Islander,Female,<=50K,13,Never-married,0,0,40,Philippines,Tech-support,Private,27662
44,162108,Bachelors,Not-in-family,White,Female,<=50K,13,Never-married,0,0,45,United-States,Prof-specialty,Private,27667
34,473133,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,60,United-States,Sales,Private,27669
17,113301,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,12,,Handlers-cleaners,Private,27670
19,238474,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,40,United-States,Machine-op-inspct,Private,27682
42,287244,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,55,United-States,Craft-repair,Private,27707
39,342448,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,45,United-States,Adm-clerical,Private,27717
22,139324,9th,Unmarried,Black,Female,<=50K,5,Never-married,0,0,36,United-States,,,27731
47,164423,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,43,United-States,Exec-managerial,Private,27732
29,278637,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,3103,0,45,United-States,Sales,Private,27754
36,150309,Assoc-voc,Husband,Amer-Indian-Eskimo,Male,<=50K,11,Married-civ-spouse,0,0,40,United-States,Transport-moving,Local-gov,27768
27,305647,Assoc-acdm,Husband,White,Male,>50K,12,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,27770
21,231573,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,40,United-States,Other-service,Private,27778
23,250630,Masters,Not-in-family,White,Female,<=50K,14,Never-married,0,0,30,United-States,Prof-specialty,Private,27791
46,233974,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,35,United-States,Farming-fishing,Self-emp-not-inc,27792
30,270889,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,27822
40,277488,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,84,United-States,Transport-moving,Self-emp-not-inc,27840
36,156084,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,40,United-States,Sales,Private,27848
61,201273,Some-college,Not-in-family,White,Female,<=50K,10,Widowed,0,0,40,United-States,Machine-op-inspct,Self-emp-not-inc,27867
36,169426,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,7298,0,40,United-States,Machine-op-inspct,Private,27873
42,319016,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,2885,0,45,United-States,Transport-moving,Private,27874
49,40666,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,50,United-States,Farming-fishing,Private,27882
33,109959,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,25,United-States,Sales,Self-emp-not-inc,27891
30,311913,HS-grad,Wife,White,Female,>50K,9,Married-civ-spouse,0,0,40,USA,Adm-clerical,Local-gov,27898
27,219863,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Transport-moving,Private,27910
51,521665,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,24,United-States,,,27916
